Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,edu_level,not_live_alone,age,num_child,has_child,num_family_member,single_parent,total_spent,PrWines,PrFruits,PrMeatProducts,PrFishProducts,PrSweetProducts,PrGoldProds,label
84618.0,96,684,100,801,21,66,0,1,6,9,10,2,3,1,57,0,0,1,0,1672,0.4090909090909091,0.0598086124401913,0.479066985645933,0.0125598086124401,0.0394736842105263,0.0,C
18351.0,1,1,12,9,0,14,7,1,2,0,3,7,2,1,32,0,0,1,0,43,0.0232558139534883,0.2790697674418604,0.2093023255813953,0.0,0.3255813953488372,0.1627906976744186,D
40451.0,54,35,0,4,0,0,10,1,1,1,2,5,3,1,65,2,1,3,0,49,0.7142857142857143,0.0,0.0816326530612244,0.0,0.0,0.2040816326530612,A
36317.0,53,87,3,25,3,2,13,2,3,0,4,7,2,1,57,1,1,2,0,133,0.6541353383458647,0.0225563909774436,0.18796992481203,0.0225563909774436,0.0150375939849624,0.0977443609022556,A
42213.0,96,309,3,24,4,3,20,2,5,1,7,7,2,1,65,1,1,2,0,363,0.8512396694214877,0.0082644628099173,0.0661157024793388,0.0110192837465564,0.0082644628099173,0.0550964187327823,A
65748.0,58,172,73,93,95,78,34,2,2,4,10,1,2,1,67,1,1,2,0,545,0.3155963302752294,0.1339449541284403,0.1706422018348624,0.1743119266055046,0.1431192660550458,0.0623853211009174,C
77044.0,12,625,38,242,50,34,76,2,7,11,11,4,2,1,50,1,1,2,0,1065,0.5868544600938967,0.0356807511737089,0.2272300469483568,0.0469483568075117,0.0319248826291079,0.0713615023474178,C
74918.0,78,972,59,913,25,19,59,1,5,9,6,3,2,1,53,0,0,1,0,2047,0.4748412310698583,0.0288226673180263,0.4460185637518319,0.0122129946262823,0.0092818759159745,0.0288226673180263,C
56721.0,64,157,6,39,6,13,75,5,4,1,5,6,2,1,50,2,1,3,0,296,0.5304054054054054,0.0202702702702702,0.1317567567567567,0.0202702702702702,0.0439189189189189,0.2533783783783784,A
42160.0,26,48,9,45,3,15,20,4,2,1,4,6,2,0,47,2,1,2,1,140,0.3428571428571428,0.0642857142857142,0.3214285714285714,0.0214285714285714,0.1071428571428571,0.1428571428571428,B
61559.0,8,279,83,88,32,14,34,1,4,2,10,3,2,0,57,1,1,1,1,530,0.5264150943396226,0.1566037735849056,0.1660377358490566,0.060377358490566,0.0264150943396226,0.0641509433962264,B
33629.0,49,132,0,16,0,0,4,5,3,1,4,9,3,1,59,2,1,3,0,152,0.868421052631579,0.0,0.1052631578947368,0.0,0.0,0.0263157894736842,A
68682.0,56,919,0,505,99,30,45,1,4,9,10,2,3,1,31,0,0,1,0,1598,0.5750938673341677,0.0,0.3160200250312891,0.0619524405506883,0.0187734668335419,0.0281602002503128,C
34377.0,55,62,0,22,3,1,26,2,2,2,2,7,2,0,59,1,1,1,1,114,0.543859649122807,0.0,0.1929824561403508,0.0263157894736842,0.0087719298245614,0.2280701754385964,B
8940.0,25,1,45,3,4,6,42,3,3,1,3,8,1,0,36,1,1,1,1,101,0.0099009900990099,0.4455445544554455,0.0297029702970297,0.0396039603960396,0.0594059405940594,0.4158415841584158,D
26228.0,50,2,6,4,3,1,9,1,1,0,2,8,2,1,49,1,1,2,0,25,0.08,0.24,0.16,0.12,0.04,0.36,D
77297.0,84,408,61,109,48,122,41,1,5,7,9,4,1,0,65,0,0,0,0,789,0.5171102661596958,0.0773130544993662,0.1381495564005069,0.0608365019011406,0.1546261089987325,0.0519645120405576,C
40211.0,30,51,1,7,2,1,25,2,2,1,2,8,2,1,41,2,1,3,0,87,0.5862068965517241,0.0114942528735632,0.0804597701149425,0.0229885057471264,0.0114942528735632,0.2873563218390804,A
33438.0,81,62,1,16,3,2,6,4,2,1,4,5,3,0,64,2,1,2,1,90,0.6888888888888889,0.0111111111111111,0.1777777777777777,0.0333333333333333,0.0222222222222222,0.0666666666666666,B
75032.0,74,952,12,180,47,12,12,2,5,4,9,3,3,1,63,1,1,2,0,1215,0.7835390946502058,0.0098765432098765,0.1481481481481481,0.0386831275720164,0.0098765432098765,0.0098765432098765,A
61284.0,76,618,15,106,20,7,45,1,11,2,8,6,3,0,67,0,0,0,0,811,0.7620221948212084,0.0184956843403205,0.1307028360049321,0.0246609124537607,0.0086313193588162,0.0554870530209617,B
22518.0,36,11,7,12,2,2,27,2,2,1,2,5,2,1,36,1,1,2,0,61,0.180327868852459,0.1147540983606557,0.1967213114754098,0.0327868852459016,0.0327868852459016,0.4426229508196721,D
54730.0,64,318,3,17,4,7,56,5,4,1,8,4,3,1,47,1,1,2,0,405,0.7851851851851852,0.0074074074074074,0.0419753086419753,0.0098765432098765,0.0172839506172839,0.1382716049382716,A
38452.0,62,56,0,14,0,0,2,3,3,0,3,7,3,1,67,2,1,3,0,72,0.7777777777777778,0.0,0.1944444444444444,0.0,0.0,0.0277777777777777,A
44421.0,53,110,5,59,7,1,7,5,5,0,4,8,2,0,51,2,1,2,1,189,0.582010582010582,0.0264550264550264,0.3121693121693121,0.037037037037037,0.0052910052910052,0.037037037037037,B
38197.0,86,23,0,11,2,1,3,1,1,0,3,5,3,1,36,1,1,2,0,40,0.575,0.0,0.275,0.05,0.025,0.075,A
41986.0,15,27,5,8,8,3,12,3,3,0,4,4,2,0,44,1,1,1,1,63,0.4285714285714285,0.0793650793650793,0.1269841269841269,0.1269841269841269,0.0476190476190476,0.1904761904761904,B
28427.0,67,18,3,19,3,3,6,2,2,0,3,8,2,1,39,1,1,2,0,52,0.3461538461538461,0.0576923076923076,0.3653846153846153,0.0576923076923076,0.0576923076923076,0.1153846153846153,D
37395.0,47,18,0,9,0,1,11,1,1,0,3,6,3,1,46,1,1,2,0,39,0.4615384615384615,0.0,0.2307692307692307,0.0,0.0256410256410256,0.282051282051282,A
64722.0,47,303,0,280,60,147,15,4,8,2,11,6,2,1,51,1,1,2,0,805,0.3763975155279503,0.0,0.3478260869565217,0.0745341614906832,0.1826086956521739,0.0186335403726708,C
55249.0,81,97,1,19,2,0,11,1,2,1,4,3,3,1,66,1,1,2,0,130,0.7461538461538462,0.0076923076923076,0.1461538461538461,0.0153846153846153,0.0,0.0846153846153846,A
84906.0,98,997,15,414,99,30,76,1,5,6,12,2,2,1,50,0,0,1,0,1631,0.6112814224402208,0.009196811771919,0.2538320049049662,0.0606989576946658,0.0183936235438381,0.0465971796443899,C
28691.0,56,5,4,13,8,0,4,1,1,0,3,8,2,1,33,1,1,2,0,34,0.1470588235294117,0.1176470588235294,0.3823529411764705,0.2352941176470588,0.0,0.1176470588235294,D
44213.0,48,95,11,35,0,4,7,4,2,1,5,6,2,0,70,2,1,2,1,152,0.625,0.0723684210526315,0.2302631578947368,0.0,0.0263157894736842,0.0460526315789473,B
25707.0,18,1,6,2,3,6,3,1,1,0,3,7,1,0,38,1,1,1,1,21,0.0476190476190476,0.2857142857142857,0.0952380952380952,0.1428571428571428,0.2857142857142857,0.1428571428571428,D
59062.0,74,46,1,12,3,0,9,2,2,0,3,4,3,1,55,3,1,4,0,71,0.647887323943662,0.0140845070422535,0.1690140845070422,0.0422535211267605,0.0,0.1267605633802817,A
76624.0,68,411,106,147,54,115,66,1,5,10,7,1,2,0,60,1,1,1,1,899,0.457174638487208,0.117908787541713,0.1635150166852058,0.0600667408231368,0.1279199110122358,0.0734149054505005,C
66000.0,36,244,51,270,101,0,45,1,1,3,5,1,3,1,75,0,0,1,0,711,0.3431786216596343,0.0717299578059071,0.379746835443038,0.1420534458509142,0.0,0.0632911392405063,C
27683.0,90,152,9,121,12,12,45,4,6,2,4,8,3,1,44,1,1,2,0,351,0.433048433048433,0.0256410256410256,0.3447293447293447,0.0341880341880341,0.0341880341880341,0.1282051282051282,A
1730.0,65,1,1,3,1,1,1,15,0,0,0,20,2,0,51,0,0,0,0,8,0.125,0.125,0.375,0.125,0.125,0.125,D
7500.0,63,10,17,18,8,26,40,4,3,2,2,9,1,0,30,1,1,1,1,119,0.0840336134453781,0.1428571428571428,0.1512605042016806,0.0672268907563025,0.2184873949579832,0.3361344537815126,D
40521.0,82,12,0,5,0,0,4,1,0,1,2,5,2,1,54,2,1,3,0,21,0.5714285714285714,0.0,0.238095238095238,0.0,0.0,0.1904761904761904,A
20427.0,63,5,0,4,0,0,1,1,1,0,2,8,3,1,49,1,1,2,0,10,0.5,0.0,0.4,0.0,0.0,0.1,A
65106.0,55,790,19,133,12,0,19,3,8,3,13,6,2,1,47,1,1,2,0,973,0.8119218910585817,0.0195272353545734,0.1366906474820144,0.0123329907502569,0.0,0.0195272353545734,A
69969.0,64,882,29,514,38,29,44,1,4,2,6,3,3,1,57,0,0,1,0,1536,0.57421875,0.0188802083333333,0.3346354166666667,0.0247395833333333,0.0188802083333333,0.0286458333333333,C
67433.0,51,615,28,259,12,48,30,4,6,5,13,4,2,1,70,2,1,3,0,992,0.6199596774193549,0.0282258064516129,0.2610887096774194,0.0120967741935483,0.0483870967741935,0.0302419354838709,A
77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,3,1,55,1,1,2,0,1529,0.6566383257030739,0.0385873119686069,0.1733158927403531,0.0752125572269457,0.0385873119686069,0.0176586003924133,C
74716.0,92,133,27,421,13,195,71,2,7,3,5,4,2,1,50,1,1,2,0,860,0.1546511627906976,0.0313953488372093,0.4895348837209302,0.0151162790697674,0.2267441860465116,0.0825581395348837,C
68118.0,51,595,23,123,10,23,154,2,8,9,4,6,2,0,59,1,1,1,1,928,0.6411637931034483,0.0247844827586206,0.1325431034482758,0.0107758620689655,0.0247844827586206,0.1659482758620689,B
55158.0,72,293,0,87,4,11,23,4,7,2,5,7,3,1,52,2,1,3,0,418,0.7009569377990431,0.0,0.208133971291866,0.0095693779904306,0.0263157894736842,0.055023923444976,A
62972.0,39,313,15,47,20,0,192,2,7,4,3,6,1,1,67,1,1,2,0,587,0.5332197614991482,0.0255536626916524,0.080068143100511,0.0340715502555366,0.0,0.3270868824531516,A
74190.0,49,151,81,86,168,91,64,2,4,2,11,2,2,1,47,1,1,2,0,641,0.235569422776911,0.126365054602184,0.1341653666146645,0.2620904836193448,0.1419656786271451,0.0998439937597504,C
39356.0,21,15,0,2,0,0,6,1,1,0,2,6,2,1,46,2,1,3,0,23,0.6521739130434783,0.0,0.0869565217391304,0.0,0.0,0.2608695652173913,A
76653.0,91,736,63,946,219,189,126,1,4,7,11,2,2,1,53,0,0,1,0,2279,0.3229486616937253,0.0276437033786748,0.4150943396226415,0.096094778411584,0.0829311101360245,0.0552874067573497,C
35860.0,37,15,0,8,4,2,20,2,1,1,2,5,3,0,49,2,1,2,1,49,0.3061224489795918,0.0,0.1632653061224489,0.0816326530612244,0.0408163265306122,0.4081632653061224,B
90687.0,98,982,17,672,23,34,51,1,6,2,8,2,3,0,39,0,0,0,0,1779,0.5519955030916245,0.0095559302979201,0.3777403035413153,0.012928611579539,0.0191118605958403,0.0286677908937605,C
73450.0,85,1142,51,415,90,69,37,1,7,8,11,3,3,1,40,0,0,1,0,1804,0.6330376940133038,0.028270509977827,0.2300443458980044,0.0498891352549889,0.0382483370288248,0.020509977827051,C
31454.0,40,28,0,11,0,0,9,3,2,0,3,8,2,1,62,2,1,3,0,48,0.5833333333333334,0.0,0.2291666666666666,0.0,0.0,0.1875,A
47139.0,2,46,0,12,0,2,23,2,2,1,2,7,2,0,70,2,1,2,1,83,0.5542168674698795,0.0,0.144578313253012,0.0,0.0240963855421686,0.2771084337349397,B
83829.0,78,897,161,430,186,161,27,0,4,7,6,1,2,0,47,0,0,0,0,1862,0.4817400644468314,0.0864661654135338,0.2309344790547798,0.0998925886143931,0.0864661654135338,0.014500537056928,C
53378.0,41,489,6,152,8,6,132,10,9,4,6,8,3,1,59,2,1,3,0,793,0.6166456494325346,0.0075662042875157,0.1916771752837326,0.0100882723833543,0.0075662042875157,0.1664564943253468,A
19656.0,94,25,4,9,6,8,32,3,2,1,3,7,2,1,52,1,1,2,0,84,0.2976190476190476,0.0476190476190476,0.1071428571428571,0.0714285714285714,0.0952380952380952,0.3809523809523809,D
45579.0,10,145,1,33,2,1,1,1,4,1,4,6,3,1,74,1,1,2,0,183,0.7923497267759563,0.0054644808743169,0.180327868852459,0.0109289617486338,0.0054644808743169,0.0054644808743169,A
85485.0,73,630,26,611,44,18,54,1,6,6,6,2,1,0,64,0,0,0,0,1383,0.455531453362256,0.0187997107736804,0.4417932031814895,0.0318148951554591,0.0130151843817787,0.0390455531453362,C
55956.0,22,760,38,104,50,9,38,2,7,3,4,4,2,1,78,0,0,1,0,999,0.7607607607607607,0.038038038038038,0.1041041041041041,0.05005005005005,0.009009009009009,0.038038038038038,C
64191.0,30,420,15,186,151,38,15,3,5,3,13,3,3,0,59,1,1,1,1,825,0.509090909090909,0.0181818181818181,0.2254545454545454,0.183030303030303,0.046060606060606,0.0181818181818181,B
38808.0,21,125,17,52,3,19,30,4,5,1,4,8,2,0,50,1,1,1,1,246,0.508130081300813,0.0691056910569105,0.2113821138211382,0.0121951219512195,0.0772357723577235,0.1219512195121951,B
57183.0,51,464,5,64,7,0,70,8,9,1,7,8,3,1,56,2,1,3,0,610,0.760655737704918,0.0081967213114754,0.1049180327868852,0.0114754098360655,0.0,0.1147540983606557,A
23748.0,97,6,6,29,12,15,8,3,2,1,3,8,3,0,54,1,1,1,1,76,0.0789473684210526,0.0789473684210526,0.3815789473684211,0.1578947368421052,0.1973684210526315,0.1052631578947368,D
66303.0,56,1090,12,96,16,12,60,4,3,4,11,8,2,1,51,1,1,2,0,1286,0.8475894245723172,0.0093312597200622,0.0746500777604976,0.0124416796267496,0.0093312597200622,0.046656298600311,A
37368.0,4,3,2,11,2,2,10,1,1,0,2,6,3,1,47,1,1,2,0,30,0.1,0.0666666666666666,0.3666666666666666,0.0666666666666666,0.0666666666666666,0.3333333333333333,D
40800.0,77,24,0,27,8,30,10,2,3,0,3,7,2,1,58,3,1,4,0,99,0.2424242424242424,0.0,0.2727272727272727,0.0808080808080808,0.303030303030303,0.101010101010101,D
71847.0,95,737,21,106,55,63,210,0,6,7,9,3,2,0,44,0,0,0,0,1192,0.6182885906040269,0.0176174496644295,0.0889261744966442,0.0461409395973154,0.0528523489932885,0.1761744966442953,C
46149.0,36,254,6,71,4,0,27,5,5,1,7,5,2,1,47,1,1,2,0,362,0.7016574585635359,0.0165745856353591,0.1961325966850828,0.011049723756906,0.0,0.074585635359116,A
78687.0,13,817,185,687,145,55,241,1,4,6,8,2,2,1,39,0,0,1,0,2130,0.3835680751173709,0.0868544600938967,0.3225352112676056,0.068075117370892,0.0258215962441314,0.1131455399061032,C
49118.0,90,620,54,239,99,98,119,2,9,7,10,7,1,0,51,0,0,0,0,1229,0.5044751830756713,0.0439381611065907,0.19446704637917,0.080553295362083,0.0797396257119609,0.096826688364524,C
37633.0,49,13,4,20,0,0,1,2,1,0,3,9,3,1,65,2,1,3,0,38,0.3421052631578947,0.1052631578947368,0.5263157894736842,0.0,0.0,0.0263157894736842,A
39767.0,18,113,61,204,34,26,47,2,7,1,7,8,3,1,71,0,0,1,0,485,0.2329896907216495,0.1257731958762886,0.4206185567010309,0.0701030927835051,0.0536082474226804,0.0969072164948453,C
26997.0,89,7,23,78,133,49,144,2,4,2,5,7,1,1,71,0,0,1,0,434,0.0161290322580645,0.0529953917050691,0.1797235023041474,0.3064516129032258,0.1129032258064516,0.3317972350230415,D
33986.0,43,16,2,18,2,1,5,1,1,0,3,7,2,0,52,1,1,1,1,44,0.3636363636363636,0.0454545454545454,0.4090909090909091,0.0454545454545454,0.0227272727272727,0.1136363636363636,B
57091.0,82,462,0,24,6,0,4,2,9,2,5,7,3,1,50,1,1,2,0,496,0.9314516129032258,0.0,0.0483870967741935,0.0120967741935483,0.0,0.0080645161290322,A
46831.0,84,22,2,10,6,4,34,2,1,2,2,4,1,1,53,2,1,3,0,78,0.282051282051282,0.0256410256410256,0.1282051282051282,0.0769230769230769,0.0512820512820512,0.4358974358974359,D
83151.0,80,968,147,842,137,42,210,1,5,7,10,2,3,1,50,0,0,1,0,2346,0.412617220801364,0.0626598465473145,0.3589087809036658,0.0583972719522591,0.0179028132992327,0.0895140664961636,C
52531.0,68,283,112,151,51,72,125,2,7,2,10,6,2,1,51,0,0,1,0,794,0.3564231738035264,0.1410579345088161,0.190176322418136,0.0642317380352644,0.0906801007556675,0.1574307304785894,C
15759.0,12,1,2,5,6,0,3,1,1,0,2,7,2,1,66,0,0,1,0,17,0.0588235294117647,0.1176470588235294,0.2941176470588235,0.3529411764705882,0.0,0.1764705882352941,D
22804.0,75,14,1,7,2,1,1,1,2,0,2,9,2,0,51,1,1,1,1,26,0.5384615384615384,0.0384615384615384,0.2692307692307692,0.0769230769230769,0.0384615384615384,0.0384615384615384,B
43050.0,10,30,5,24,6,3,8,2,2,0,4,5,1,1,49,1,1,2,0,76,0.3947368421052631,0.0657894736842105,0.3157894736842105,0.0789473684210526,0.0394736842105263,0.1052631578947368,D
42997.0,91,4,0,5,0,1,5,1,1,0,2,7,3,0,45,2,1,2,1,15,0.2666666666666666,0.0,0.3333333333333333,0.0,0.0666666666666666,0.3333333333333333,B
48918.0,21,52,0,9,0,0,1,2,1,0,4,4,3,0,59,2,1,2,1,62,0.8387096774193549,0.0,0.1451612903225806,0.0,0.0,0.0161290322580645,B
60033.0,28,62,1,57,19,11,48,2,2,1,5,2,3,1,68,1,1,2,0,198,0.3131313131313131,0.005050505050505,0.2878787878787879,0.0959595959595959,0.0555555555555555,0.2424242424242424,A
34043.0,97,20,2,14,3,0,10,1,2,0,2,9,3,1,44,1,1,2,0,49,0.4081632653061224,0.0408163265306122,0.2857142857142857,0.0612244897959183,0.0,0.2040816326530612,D
57811.0,49,545,7,114,37,21,78,5,7,2,11,5,2,1,56,1,1,2,0,802,0.6795511221945137,0.0087281795511221,0.14214463840399,0.0461346633416458,0.0261845386533665,0.0972568578553615,A
78569.0,14,558,79,622,207,175,95,1,4,6,4,1,2,1,76,0,0,1,0,1736,0.3214285714285714,0.0455069124423963,0.358294930875576,0.1192396313364055,0.1008064516129032,0.0547235023041474,C
7500.0,5,6,5,4,13,4,25,4,2,1,3,6,2,0,44,2,1,2,1,57,0.1052631578947368,0.087719298245614,0.0701754385964912,0.2280701754385964,0.0701754385964912,0.4385964912280701,D
157733.0,37,39,1,9,2,0,8,0,1,0,1,1,3,1,51,1,1,2,0,59,0.6610169491525424,0.0169491525423728,0.1525423728813559,0.0338983050847457,0.0,0.135593220338983,A
94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,2,1,69,0,0,1,0,2302,0.4826238053866203,0.0104257167680278,0.3431798436142484,0.0695047784535186,0.0195482189400521,0.0747176368375325,C
23148.0,83,4,6,8,6,3,10,1,2,0,3,7,1,1,37,0,0,1,0,37,0.1081081081081081,0.1621621621621621,0.2162162162162162,0.1621621621621621,0.081081081081081,0.2702702702702703,D
44267.0,48,183,5,65,3,5,49,5,5,2,4,9,2,0,52,2,1,2,1,310,0.5903225806451613,0.0161290322580645,0.2096774193548387,0.0096774193548387,0.0161290322580645,0.1580645161290322,B
71626.0,94,546,72,376,94,145,72,1,5,5,8,3,2,1,43,0,0,1,0,1305,0.4183908045977011,0.0551724137931034,0.2881226053639846,0.0720306513409961,0.1111111111111111,0.0551724137931034,C
60894.0,61,606,7,155,10,0,54,5,10,3,8,7,2,1,56,1,1,2,0,832,0.7283653846153846,0.0084134615384615,0.1862980769230769,0.0120192307692307,0.0,0.0649038461538461,A
50200.0,70,266,6,51,8,6,64,6,7,1,5,8,2,1,46,2,1,3,0,401,0.6633416458852868,0.0149625935162094,0.1271820448877805,0.0199501246882793,0.0149625935162094,0.1596009975062344,A
81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,3,1,57,0,0,1,0,1501,0.7608261159227182,0.0193204530313124,0.1658894070619587,0.0253164556962025,0.0193204530313124,0.0093271152564956,C
65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,2,1,40,0,0,1,0,1189,0.9032800672834316,0.0,0.0580319596299411,0.0,0.0,0.0386879730866274,C
59868.0,37,771,51,154,54,10,154,7,11,2,12,6,2,1,50,1,1,2,0,1194,0.6457286432160804,0.0427135678391959,0.1289782244556113,0.0452261306532663,0.0083752093802345,0.1289782244556113,A
65695.0,50,371,32,189,0,58,6,2,5,4,10,4,3,1,62,1,1,2,0,656,0.5655487804878049,0.048780487804878,0.2881097560975609,0.0,0.0884146341463414,0.0091463414634146,A
64857.0,78,556,14,717,210,0,43,1,7,5,10,4,3,0,66,0,0,0,0,1540,0.361038961038961,0.009090909090909,0.4655844155844156,0.1363636363636363,0.0,0.0279220779220779,C
45143.0,74,202,5,74,11,5,14,3,6,1,5,7,3,1,57,1,1,2,0,311,0.6495176848874598,0.0160771704180064,0.2379421221864952,0.0353697749196141,0.0160771704180064,0.045016077170418,A
74805.0,14,209,162,209,41,162,37,5,4,7,10,2,1,1,67,1,1,2,0,820,0.2548780487804878,0.1975609756097561,0.2548780487804878,0.05,0.1975609756097561,0.0451219512195121,C
59060.0,77,35,40,111,36,40,12,3,3,1,7,4,1,1,33,1,1,2,0,274,0.1277372262773722,0.145985401459854,0.4051094890510949,0.1313868613138686,0.145985401459854,0.0437956204379562,D
27238.0,39,37,0,17,0,0,3,3,3,0,3,9,3,0,60,2,1,2,1,57,0.6491228070175439,0.0,0.2982456140350877,0.0,0.0,0.0526315789473684,B
47009.0,89,171,45,73,59,10,90,4,3,2,8,4,2,1,57,1,1,2,0,448,0.3816964285714285,0.1004464285714285,0.1629464285714285,0.1316964285714285,0.0223214285714285,0.2008928571428571,A
46094.0,62,12,2,20,3,2,5,1,1,0,3,7,1,1,49,2,1,3,0,44,0.2727272727272727,0.0454545454545454,0.4545454545454545,0.0681818181818181,0.0454545454545454,0.1136363636363636,D
40321.0,59,44,4,21,6,0,27,2,3,0,3,7,2,1,50,2,1,3,0,102,0.4313725490196078,0.0392156862745098,0.2058823529411764,0.0588235294117647,0.0,0.2647058823529412,A
37235.0,68,20,2,9,4,6,20,1,1,1,2,4,2,1,38,1,1,2,0,61,0.3278688524590163,0.0327868852459016,0.1475409836065573,0.0655737704918032,0.0983606557377049,0.3278688524590163,D
81843.0,13,779,86,537,34,69,138,1,5,9,12,3,3,1,62,0,0,1,0,1643,0.4741326841144248,0.0523432744978697,0.3268411442483262,0.0206938527084601,0.0419963481436396,0.0839926962872793,C
46692.0,37,170,6,97,24,12,88,3,6,1,5,6,3,1,64,1,1,2,0,397,0.4282115869017632,0.0151133501259445,0.2443324937027707,0.0604534005037783,0.0302267002518891,0.2216624685138539,A
77382.0,36,491,48,231,112,105,134,2,5,7,12,1,2,1,54,1,1,2,0,1121,0.4380017841213202,0.0428189116859946,0.2060660124888492,0.0999107939339875,0.0936663693131133,0.119536128456735,C
37774.0,28,173,8,107,7,2,176,4,7,2,3,9,2,0,45,2,1,2,1,473,0.3657505285412262,0.0169133192389006,0.226215644820296,0.014799154334038,0.0042283298097251,0.3720930232558139,B
18393.0,2,7,10,13,16,0,4,2,3,0,3,8,1,1,48,1,1,2,0,50,0.14,0.2,0.26,0.32,0.0,0.08,D
72828.0,17,1205,0,235,19,14,205,6,6,3,13,7,3,1,60,1,1,2,0,1678,0.7181168057210966,0.0,0.1400476758045292,0.0113230035756853,0.0083432657926102,0.1221692491060786,A
24711.0,86,10,7,25,6,3,7,1,3,0,3,7,2,1,40,0,0,1,0,58,0.1724137931034483,0.1206896551724138,0.4310344827586206,0.1034482758620689,0.0517241379310344,0.1206896551724138,D
45503.0,54,97,4,44,6,1,18,1,3,1,4,5,3,1,47,1,1,2,0,170,0.5705882352941176,0.0235294117647058,0.2588235294117647,0.0352941176470588,0.0058823529411764,0.1058823529411764,A
6560.0,2,67,11,26,4,3,262,0,1,0,1,17,3,0,40,0,0,0,0,373,0.1796246648793565,0.0294906166219839,0.0697050938337801,0.0107238605898123,0.0080428954423592,0.7024128686327078,D
71604.0,3,345,53,528,98,75,97,1,8,3,5,4,3,1,77,0,0,1,0,1196,0.2884615384615384,0.044314381270903,0.4414715719063545,0.0819397993311036,0.0627090301003344,0.0811036789297658,C
27244.0,84,6,5,17,3,24,46,2,2,2,2,7,2,1,43,1,1,2,0,101,0.0594059405940594,0.0495049504950495,0.1683168316831683,0.0297029702970297,0.2376237623762376,0.4554455445544554,D
48752.0,8,73,57,100,71,15,0,5,6,1,5,9,2,1,53,2,1,3,0,316,0.2310126582278481,0.180379746835443,0.3164556962025316,0.2246835443037974,0.0474683544303797,0.0,D
71434.0,4,711,36,217,172,96,168,3,7,4,7,4,2,1,60,1,1,2,0,1400,0.5078571428571429,0.0257142857142857,0.155,0.1228571428571428,0.0685714285714285,0.12,C
90842.0,57,774,70,118,182,187,93,1,4,9,13,1,2,0,74,0,0,0,0,1424,0.5435393258426966,0.0491573033707865,0.0828651685393258,0.1278089887640449,0.1313202247191011,0.0653089887640449,C
88097.0,24,163,0,480,0,126,75,1,6,5,8,9,3,1,44,1,1,2,0,844,0.193127962085308,0.0,0.5687203791469194,0.0,0.1492890995260663,0.0888625592417061,C
51948.0,51,82,33,54,71,30,41,2,5,2,4,5,2,1,47,1,1,2,0,311,0.2636655948553054,0.1061093247588424,0.1736334405144694,0.2282958199356913,0.0964630225080385,0.1318327974276527,D
71853.0,29,358,108,413,141,97,32,1,2,8,6,1,2,1,40,0,0,1,0,1149,0.3115752828546562,0.0939947780678851,0.3594429939077458,0.1227154046997389,0.0844212358572671,0.0278503046127067,C
35876.0,13,66,2,40,4,3,14,1,3,1,3,6,3,1,39,0,0,1,0,129,0.5116279069767442,0.0155038759689922,0.3100775193798449,0.0310077519379844,0.0232558139534883,0.1085271317829457,D
40049.0,23,13,6,7,0,3,3,1,1,0,3,6,2,0,70,1,1,1,1,32,0.40625,0.1875,0.21875,0.0,0.09375,0.09375,B
39660.0,36,139,13,78,20,13,36,3,7,1,3,9,2,0,40,1,1,1,1,299,0.4648829431438127,0.0434782608695652,0.2608695652173913,0.0668896321070234,0.0434782608695652,0.1204013377926421,B
50127.0,88,274,0,21,4,6,15,1,5,1,6,6,2,1,60,1,1,2,0,320,0.85625,0.0,0.065625,0.0125,0.01875,0.046875,A
43263.0,2,262,6,61,0,10,102,3,5,2,6,5,3,1,45,1,1,2,0,441,0.5941043083900227,0.0136054421768707,0.1383219954648526,0.0,0.0226757369614512,0.2312925170068027,A
62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,3,1,73,2,1,3,0,1178,0.932937181663837,0.0,0.0382003395585738,0.0,0.0,0.0288624787775891,A
18929.0,15,32,0,8,23,4,18,1,1,0,4,6,2,1,32,0,0,1,0,85,0.3764705882352941,0.0,0.0941176470588235,0.2705882352941176,0.0470588235294117,0.2117647058823529,D
24367.0,58,2,4,2,0,11,5,1,1,0,2,9,1,0,40,1,1,1,1,24,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.0,0.4583333333333333,0.2083333333333333,D
33249.0,11,6,10,21,19,14,42,2,2,1,3,6,2,0,47,1,1,1,1,112,0.0535714285714285,0.0892857142857142,0.1875,0.1696428571428571,0.125,0.375,D
26887.0,27,6,7,4,3,4,6,1,1,0,3,6,1,1,63,1,1,2,0,30,0.2,0.2333333333333333,0.1333333333333333,0.1,0.1333333333333333,0.2,D
50150.0,32,135,46,92,65,61,11,2,5,2,7,5,3,1,39,0,0,1,0,410,0.3292682926829268,0.1121951219512195,0.224390243902439,0.1585365853658536,0.148780487804878,0.0268292682926829,C
62061.0,12,641,7,84,0,30,38,3,10,4,7,6,2,1,46,1,1,2,0,800,0.80125,0.00875,0.105,0.0,0.0375,0.0475,A
