Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,edu_level,not_live_alone,age,num_child,has_child,num_family_member,single_parent,total_spent,PrWines,PrFruits,PrMeatProducts,PrFishProducts,PrSweetProducts,PrGoldProds
85844.0,62,938,19,843,25,95,38,1,6,6,7,2,3,1,49,0,0,1,0,1958,0.4790602655771195,0.009703779366700716,0.4305413687436159,0.012768130745658836,0.04851889683350358,0.01940755873340143
39190.0,91,68,8,18,19,8,12,2,2,1,4,5,3,0,48,1,1,1,1,133,0.5112781954887218,0.06015037593984962,0.13533834586466165,0.14285714285714285,0.06015037593984962,0.09022556390977443
71367.0,24,227,23,389,42,21,75,1,4,5,7,2,2,1,63,0,0,1,0,777,0.29214929214929214,0.029601029601029602,0.5006435006435006,0.05405405405405406,0.02702702702702703,0.09652509652509653
38578.0,2,38,4,22,3,3,3,3,3,0,3,8,3,0,50,2,1,2,1,73,0.5205479452054794,0.0547945205479452,0.3013698630136986,0.0410958904109589,0.0410958904109589,0.0410958904109589
57236.0,22,105,0,9,2,1,4,3,2,1,4,3,3,1,57,2,1,3,0,121,0.8677685950413223,0.0,0.0743801652892562,0.01652892561983471,0.008264462809917356,0.03305785123966942
61825.0,56,162,50,100,55,30,27,1,4,2,8,4,2,0,43,1,1,1,1,424,0.38207547169811323,0.1179245283018868,0.2358490566037736,0.12971698113207547,0.07075471698113207,0.06367924528301887
79803.0,54,574,8,216,21,16,33,1,4,3,5,1,2,0,64,1,1,1,1,868,0.6612903225806451,0.009216589861751152,0.2488479262672811,0.024193548387096774,0.018433179723502304,0.038018433179723504
80910.0,71,160,80,369,67,39,41,1,3,3,8,1,1,0,36,0,0,0,0,756,0.21164021164021163,0.10582010582010581,0.4880952380952381,0.08862433862433862,0.051587301587301584,0.05423280423280423
27590.0,38,6,0,5,0,0,1,1,1,0,2,7,3,1,40,1,1,2,0,12,0.5,0.0,0.4166666666666667,0.0,0.0,0.08333333333333333
56775.0,62,614,35,160,58,35,35,2,5,8,10,5,2,1,43,1,1,2,0,937,0.655282817502668,0.03735325506937033,0.17075773745997866,0.061899679829242264,0.03735325506937033,0.03735325506937033
83829.0,78,897,161,430,186,161,27,0,4,7,6,1,2,0,47,0,0,0,0,1862,0.4817400644468314,0.08646616541353383,0.23093447905477982,0.09989258861439312,0.08646616541353383,0.014500537056928034
54210.0,18,70,54,109,80,9,45,2,4,1,7,5,1,1,43,1,1,2,0,367,0.1907356948228883,0.14713896457765668,0.2970027247956403,0.21798365122615804,0.02452316076294278,0.1226158038147139
38508.0,95,120,19,206,25,19,54,6,7,2,5,8,2,1,36,1,1,2,0,443,0.2708803611738149,0.04288939051918736,0.4650112866817156,0.056433408577878104,0.04288939051918736,0.12189616252821671
53187.0,66,211,2,30,7,7,10,2,4,1,6,5,2,1,52,1,1,2,0,267,0.7902621722846442,0.00749063670411985,0.11235955056179775,0.026217228464419477,0.026217228464419477,0.03745318352059925
30023.0,28,11,0,16,7,6,21,1,2,0,3,8,2,1,50,1,1,2,0,61,0.18032786885245902,0.0,0.26229508196721313,0.11475409836065574,0.09836065573770492,0.3442622950819672
76045.0,78,760,53,400,17,93,0,1,4,5,11,2,3,0,62,0,0,0,0,1323,0.5744520030234316,0.0400604686318972,0.30234315948601664,0.012849584278155708,0.07029478458049887,0.0
50870.0,13,53,0,8,0,0,2,1,2,0,3,5,3,1,70,1,1,2,0,63,0.8412698412698413,0.0,0.12698412698412698,0.0,0.0,0.031746031746031744
15315.0,27,7,4,13,15,8,17,2,2,0,4,5,1,1,52,0,0,1,0,64,0.109375,0.0625,0.203125,0.234375,0.125,0.265625
65463.0,17,391,32,70,21,32,16,2,6,2,9,5,1,1,48,1,1,2,0,562,0.6957295373665481,0.05693950177935943,0.12455516014234876,0.037366548042704624,0.05693950177935943,0.028469750889679714
66480.0,71,199,9,57,20,21,6,7,4,1,7,4,2,1,57,2,1,3,0,312,0.6378205128205128,0.028846153846153848,0.18269230769230768,0.0641025641025641,0.0673076923076923,0.019230769230769232
76773.0,79,516,56,449,86,33,16,1,2,2,11,1,2,0,68,0,0,0,0,1156,0.4463667820069204,0.04844290657439446,0.3884083044982699,0.07439446366782007,0.028546712802768166,0.01384083044982699
81698.0,1,709,45,115,30,160,45,1,8,2,5,5,1,0,39,0,0,0,0,1104,0.6422101449275363,0.04076086956521739,0.10416666666666667,0.02717391304347826,0.14492753623188406,0.04076086956521739
54466.0,78,12,0,4,0,0,0,1,1,0,2,5,3,0,49,2,1,2,1,16,0.75,0.0,0.25,0.0,0.0,0.0
98777.0,23,1000,19,711,125,115,38,0,4,6,9,1,3,0,62,0,0,0,0,2008,0.49800796812749004,0.009462151394422311,0.35408366533864544,0.062250996015936255,0.05727091633466135,0.018924302788844622
16269.0,75,19,3,18,3,1,0,3,3,0,3,8,3,0,38,1,1,1,1,44,0.4318181818181818,0.06818181818181818,0.4090909090909091,0.06818181818181818,0.022727272727272728,0.0
71819.0,70,1224,28,140,0,14,168,3,3,3,5,6,2,1,51,1,1,2,0,1574,0.7776365946632783,0.017789072426937738,0.08894536213468869,0.0,0.008894536213468869,0.10673443456162643
33569.0,10,16,2,18,3,0,24,1,1,1,2,8,3,1,39,1,1,2,0,63,0.25396825396825395,0.031746031746031744,0.2857142857142857,0.047619047619047616,0.0,0.38095238095238093
36262.0,24,88,39,54,64,28,153,1,3,5,3,6,3,1,39,0,0,1,0,426,0.20657276995305165,0.09154929577464789,0.1267605633802817,0.15023474178403756,0.06572769953051644,0.3591549295774648
22634.0,47,2,23,11,8,6,46,1,2,1,2,8,1,1,56,0,0,1,0,96,0.020833333333333332,0.23958333333333334,0.11458333333333333,0.08333333333333333,0.0625,0.4791666666666667
47025.0,98,508,11,59,23,5,29,5,11,1,6,9,1,1,44,1,1,2,0,635,0.8,0.01732283464566929,0.09291338582677165,0.03622047244094488,0.007874015748031496,0.04566929133858268
70566.0,4,381,28,215,84,28,21,2,6,5,9,3,2,0,54,1,1,1,1,757,0.5033025099075297,0.036988110964332896,0.28401585204755614,0.11096433289299867,0.036988110964332896,0.02774108322324967
31605.0,15,74,0,42,2,1,6,2,2,1,4,7,3,1,43,1,1,2,0,125,0.592,0.0,0.336,0.016,0.008,0.048
52034.0,67,146,0,93,7,13,73,5,4,2,5,7,3,0,49,2,1,2,1,332,0.4397590361445783,0.0,0.28012048192771083,0.02108433734939759,0.0391566265060241,0.21987951807228914
48526.0,32,23,17,23,43,20,9,1,2,1,4,3,2,0,43,1,1,1,1,135,0.17037037037037037,0.1259259259259259,0.17037037037037037,0.31851851851851853,0.14814814814814814,0.06666666666666667
46734.0,40,110,5,137,26,23,29,2,6,1,5,7,2,1,68,1,1,2,0,330,0.3333333333333333,0.015151515151515152,0.41515151515151516,0.07878787878787878,0.0696969696969697,0.08787878787878788
39552.0,54,165,3,147,4,24,41,7,6,2,5,8,2,0,60,2,1,2,1,384,0.4296875,0.0078125,0.3828125,0.010416666666666666,0.0625,0.10677083333333333
86358.0,78,957,47,494,82,47,95,4,5,3,6,8,2,0,56,2,1,2,1,1722,0.5557491289198606,0.0272938443670151,0.2868757259001161,0.047619047619047616,0.0272938443670151,0.05516840882694541
46931.0,94,41,0,17,3,1,16,2,1,1,3,3,2,1,45,3,1,4,0,78,0.5256410256410257,0.0,0.21794871794871795,0.038461538461538464,0.01282051282051282,0.20512820512820512
16581.0,51,1,3,4,2,3,11,1,0,0,3,4,1,0,37,0,0,0,0,24,0.041666666666666664,0.125,0.16666666666666666,0.08333333333333333,0.125,0.4583333333333333
63998.0,42,176,29,818,0,33,112,1,7,6,11,4,1,0,70,0,0,0,0,1168,0.1506849315068493,0.02482876712328767,0.7003424657534246,0.0,0.028253424657534245,0.0958904109589041
67381.0,67,815,8,53,11,0,70,4,2,2,9,7,3,1,71,1,1,2,0,957,0.851619644723093,0.008359456635318705,0.055381400208986416,0.011494252873563218,0.0,0.07314524555903866
25930.0,87,6,1,2,2,0,4,1,1,0,2,7,2,0,55,2,1,2,1,15,0.4,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666
42693.0,29,8,4,20,6,3,16,1,1,0,3,5,2,1,44,1,1,2,0,57,0.14035087719298245,0.07017543859649122,0.3508771929824561,0.10526315789473684,0.05263157894736842,0.2807017543859649
85606.0,89,717,42,864,219,30,84,2,6,7,9,3,2,1,46,1,1,2,0,1956,0.3665644171779141,0.02147239263803681,0.44171779141104295,0.11196319018404909,0.015337423312883436,0.04294478527607362
72903.0,74,1067,138,750,0,19,39,1,7,5,8,4,2,0,37,0,0,0,0,2013,0.5300546448087432,0.06855439642324888,0.37257824143070045,0.0,0.009438648782911079,0.019374068554396422
49669.0,97,166,5,107,11,8,29,2,5,1,6,6,1,1,48,1,1,2,0,326,0.50920245398773,0.015337423312883436,0.3282208588957055,0.03374233128834356,0.024539877300613498,0.08895705521472393
36778.0,63,29,4,34,2,4,4,3,3,0,3,9,3,1,54,2,1,3,0,77,0.37662337662337664,0.05194805194805195,0.44155844155844154,0.025974025974025976,0.05194805194805195,0.05194805194805195
85696.0,88,714,76,395,116,0,12,1,4,6,9,1,3,0,60,0,0,0,0,1313,0.5437928408225438,0.057882711348057884,0.3008377760853008,0.08834729626808835,0.0,0.00913937547600914
10979.0,34,8,4,10,2,2,4,2,3,0,3,5,3,0,33,0,0,0,0,30,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.13333333333333333
49678.0,81,229,5,56,3,2,20,2,6,2,4,7,2,1,61,1,1,2,0,315,0.726984126984127,0.015873015873015872,0.17777777777777778,0.009523809523809525,0.006349206349206349,0.06349206349206349
56129.0,65,320,48,133,39,72,48,4,6,2,10,4,3,1,69,1,1,2,0,660,0.48484848484848486,0.07272727272727272,0.2015151515151515,0.05909090909090909,0.10909090909090909,0.07272727272727272
37155.0,51,23,0,26,7,15,3,1,2,0,4,5,2,1,33,1,1,2,0,74,0.3108108108108108,0.0,0.35135135135135137,0.0945945945945946,0.20270270270270271,0.04054054054054054
21282.0,76,1,5,8,4,8,20,2,2,1,2,6,1,0,44,1,1,1,1,46,0.021739130434782608,0.10869565217391304,0.17391304347826086,0.08695652173913043,0.17391304347826086,0.43478260869565216
33419.0,76,56,0,12,0,0,18,2,2,0,4,7,3,0,60,1,1,1,1,86,0.6511627906976745,0.0,0.13953488372093023,0.0,0.0,0.20930232558139536
63285.0,84,508,124,249,50,38,134,1,6,5,13,3,2,0,77,0,0,0,0,1103,0.4605621033544878,0.11242067089755213,0.2257479601087942,0.04533091568449683,0.03445149592021759,0.1214868540344515
21255.0,56,29,0,25,2,2,3,4,2,1,4,4,3,1,48,1,1,2,0,61,0.47540983606557374,0.0,0.4098360655737705,0.03278688524590164,0.03278688524590164,0.04918032786885246
42162.0,31,46,7,59,2,4,27,2,3,1,3,6,2,1,41,1,1,2,0,145,0.31724137931034485,0.04827586206896552,0.4068965517241379,0.013793103448275862,0.027586206896551724,0.18620689655172415
54450.0,0,454,0,171,8,19,32,12,9,2,8,8,2,1,66,2,1,3,0,684,0.6637426900584795,0.0,0.25,0.011695906432748537,0.027777777777777776,0.04678362573099415
57744.0,91,350,3,39,0,0,19,2,9,1,4,8,3,1,68,1,1,2,0,411,0.851581508515815,0.0072992700729927005,0.0948905109489051,0.0,0.0,0.046228710462287104
26576.0,40,10,0,8,0,0,9,1,1,0,2,9,2,0,36,1,1,1,1,27,0.37037037037037035,0.0,0.2962962962962963,0.0,0.0,0.3333333333333333
57513.0,59,735,40,183,52,20,30,2,9,3,13,6,3,0,79,0,0,0,0,1060,0.6933962264150944,0.03773584905660377,0.17264150943396225,0.04905660377358491,0.018867924528301886,0.02830188679245283
68142.0,96,897,126,196,91,112,37,3,10,4,7,6,2,1,58,1,1,2,0,1459,0.6148046607265251,0.08636052090472926,0.1343385880740233,0.06237148732008225,0.07676490747087046,0.025359835503769704
7500.0,61,5,2,3,3,0,5,1,1,0,2,8,2,1,43,1,1,2,0,18,0.2777777777777778,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.2777777777777778
83145.0,14,777,35,731,39,137,114,1,5,9,11,2,2,1,48,0,0,1,0,1833,0.4238952536824877,0.019094380796508457,0.39879978177850517,0.02127659574468085,0.07474086197490452,0.062193126022913256
54197.0,16,162,6,37,6,13,13,2,1,3,6,1,3,1,62,1,1,2,0,237,0.6835443037974683,0.02531645569620253,0.15611814345991562,0.02531645569620253,0.05485232067510549,0.05485232067510549
23091.0,98,35,0,11,0,0,2,4,2,1,3,7,3,0,59,2,1,2,1,48,0.7291666666666666,0.0,0.22916666666666666,0.0,0.0,0.041666666666666664
46049.0,11,342,9,112,19,14,19,10,5,2,9,7,2,1,46,2,1,3,0,515,0.6640776699029126,0.017475728155339806,0.2174757281553398,0.036893203883495145,0.027184466019417475,0.036893203883495145
56715.0,52,258,105,239,237,172,9,1,7,3,4,4,2,1,48,0,0,1,0,1020,0.2529411764705882,0.10294117647058823,0.23431372549019608,0.2323529411764706,0.16862745098039217,0.008823529411764706
79410.0,19,658,80,483,123,13,13,1,3,2,5,1,2,1,61,0,0,1,0,1370,0.4802919708029197,0.058394160583941604,0.35255474452554747,0.08978102189781022,0.00948905109489051,0.00948905109489051
57304.0,61,356,80,329,138,17,106,2,7,6,10,5,2,1,71,1,1,2,0,1026,0.3469785575048733,0.07797270955165692,0.3206627680311891,0.13450292397660818,0.016569200779727095,0.10331384015594541
44375.0,73,213,5,28,7,7,41,1,4,1,6,5,2,1,57,1,1,2,0,301,0.707641196013289,0.016611295681063124,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.1362126245847176
54450.0,0,454,0,171,8,19,32,12,9,2,8,8,2,1,66,2,1,3,0,684,0.6637426900584795,0.0,0.25,0.011695906432748537,0.027777777777777776,0.04678362573099415
59594.0,74,457,4,29,0,0,9,1,8,1,7,7,2,1,57,1,1,2,0,499,0.9158316633266533,0.008016032064128256,0.05811623246492986,0.0,0.0,0.018036072144288578
80685.0,55,241,45,604,34,26,54,1,6,4,10,2,2,1,28,0,0,1,0,1004,0.2400398406374502,0.044820717131474105,0.601593625498008,0.03386454183266932,0.025896414342629483,0.053784860557768925
40344.0,48,210,0,6,0,0,2,2,4,1,5,7,3,1,48,1,1,2,0,218,0.963302752293578,0.0,0.027522935779816515,0.0,0.0,0.009174311926605505
62710.0,53,441,35,83,7,29,11,4,4,2,12,4,2,1,50,1,1,2,0,606,0.7277227722772277,0.057755775577557754,0.13696369636963696,0.01155115511551155,0.04785478547854786,0.018151815181518153
48985.0,13,19,13,18,10,7,8,1,1,1,3,3,1,1,54,1,1,2,0,75,0.25333333333333335,0.17333333333333334,0.24,0.13333333333333333,0.09333333333333334,0.10666666666666667
35322.0,34,28,9,37,12,7,13,3,2,0,4,8,2,1,54,3,1,4,0,106,0.2641509433962264,0.08490566037735849,0.3490566037735849,0.11320754716981132,0.0660377358490566,0.12264150943396226
77142.0,54,476,75,162,29,151,97,1,4,4,8,2,2,1,74,0,0,1,0,990,0.4808080808080808,0.07575757575757576,0.16363636363636364,0.029292929292929294,0.15252525252525254,0.09797979797979799
81657.0,69,364,40,425,158,60,50,1,3,4,8,1,2,0,53,0,0,0,0,1097,0.3318140382862352,0.03646308113035551,0.38742023701002737,0.1440291704649043,0.054694621695533276,0.04557885141294439
14421.0,81,0,0,2,3,3,8,1,1,0,2,5,1,1,26,0,0,1,0,16,0.0,0.0,0.125,0.1875,0.1875,0.5
20130.0,99,0,6,3,7,6,12,1,1,0,3,8,1,1,48,0,0,1,0,34,0.0,0.17647058823529413,0.08823529411764706,0.20588235294117646,0.17647058823529413,0.35294117647058826
74214.0,3,863,83,547,86,99,33,1,8,2,5,5,3,1,32,0,0,1,0,1711,0.5043834015195792,0.04850964348334307,0.3196960841613092,0.05026300409117475,0.05786090005844535,0.01928696668614845
66726.0,61,349,7,35,0,0,47,3,8,2,4,7,3,1,65,2,1,3,0,438,0.7968036529680366,0.01598173515981735,0.07990867579908675,0.0,0.0,0.10730593607305935
23724.0,65,5,23,15,0,18,14,2,2,0,3,8,1,1,43,1,1,2,0,75,0.06666666666666667,0.30666666666666664,0.2,0.0,0.24,0.18666666666666668
47353.0,93,184,2,19,8,8,4,3,2,2,6,5,3,1,62,1,1,2,0,225,0.8177777777777778,0.008888888888888889,0.08444444444444445,0.035555555555555556,0.035555555555555556,0.017777777777777778
33444.0,24,8,0,8,0,0,2,1,1,0,2,8,3,1,70,2,1,3,0,18,0.4444444444444444,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111
54386.0,8,277,21,64,62,21,25,2,3,2,10,3,2,1,41,1,1,2,0,470,0.5893617021276596,0.04468085106382979,0.13617021276595745,0.13191489361702127,0.04468085106382979,0.05319148936170213
28510.0,72,44,5,19,0,4,19,3,2,0,4,5,2,0,41,2,1,2,1,91,0.4835164835164835,0.054945054945054944,0.2087912087912088,0.0,0.04395604395604396,0.2087912087912088
90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,3,0,31,0,0,0,0,2525,0.45782178217821784,0.047524752475247525,0.36237623762376237,0.037227722772277226,0.05702970297029703,0.03801980198019802
48070.0,33,373,14,83,6,9,19,3,8,2,6,7,2,1,72,1,1,2,0,504,0.7400793650793651,0.027777777777777776,0.16468253968253968,0.011904761904761904,0.017857142857142856,0.037698412698412696
43140.0,68,134,8,76,6,0,11,1,4,1,5,6,2,1,65,1,1,2,0,235,0.5702127659574469,0.03404255319148936,0.32340425531914896,0.02553191489361702,0.0,0.04680851063829787
54959.0,55,1148,0,60,0,0,24,3,9,5,4,7,3,0,61,1,1,1,1,1232,0.9318181818181818,0.0,0.048701298701298704,0.0,0.0,0.01948051948051948
15056.0,76,6,12,3,21,6,40,5,2,2,3,5,1,0,64,2,1,2,1,88,0.06818181818181818,0.13636363636363635,0.03409090909090909,0.23863636363636365,0.06818181818181818,0.45454545454545453
26954.0,17,4,1,11,0,0,1,1,1,0,2,7,2,0,51,1,1,1,1,17,0.23529411764705882,0.058823529411764705,0.6470588235294118,0.0,0.0,0.058823529411764705
22327.0,94,5,4,8,2,0,5,1,1,0,3,5,2,0,37,1,1,1,1,24,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.0,0.20833333333333334
44393.0,86,24,2,20,2,2,10,2,1,0,4,4,2,1,57,2,1,3,0,60,0.4,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.03333333333333333,0.16666666666666666
62000.0,25,899,0,101,0,0,20,1,6,6,13,4,3,0,70,1,1,1,1,1020,0.8813725490196078,0.0,0.09901960784313725,0.0,0.0,0.0196078431372549
31497.0,22,108,1,28,13,1,4,2,3,1,4,8,3,1,60,1,1,2,0,155,0.6967741935483871,0.0064516129032258064,0.18064516129032257,0.08387096774193549,0.0064516129032258064,0.025806451612903226
45894.0,15,27,2,7,0,2,13,1,1,0,3,5,1,1,48,2,1,3,0,51,0.5294117647058824,0.0392156862745098,0.13725490196078433,0.0,0.0392156862745098,0.2549019607843137
78579.0,35,816,66,549,216,66,99,1,5,6,4,3,3,0,52,0,0,0,0,1812,0.4503311258278146,0.03642384105960265,0.3029801324503311,0.11920529801324503,0.03642384105960265,0.054635761589403975
67369.0,81,1298,0,70,37,14,42,4,7,4,10,4,3,0,53,1,1,1,1,1461,0.8884325804243669,0.0,0.04791238877481177,0.025325119780971937,0.009582477754962354,0.028747433264887063
58401.0,55,10,0,11,17,29,29,1,1,2,2,4,2,0,62,1,1,1,1,96,0.10416666666666667,0.0,0.11458333333333333,0.17708333333333334,0.3020833333333333,0.3020833333333333
62307.0,94,87,13,34,10,6,10,1,4,0,4,5,2,0,70,1,1,1,1,160,0.54375,0.08125,0.2125,0.0625,0.0375,0.0625
43641.0,50,57,2,51,4,2,23,3,2,1,4,6,3,1,53,2,1,3,0,139,0.41007194244604317,0.014388489208633094,0.3669064748201439,0.02877697841726619,0.014388489208633094,0.16546762589928057
63841.0,64,635,15,100,20,7,131,1,9,3,9,6,3,0,54,1,1,1,1,908,0.6993392070484582,0.016519823788546256,0.11013215859030837,0.022026431718061675,0.007709251101321586,0.14427312775330398
46891.0,91,43,12,23,29,15,61,1,2,1,4,4,1,1,57,1,1,2,0,183,0.23497267759562843,0.06557377049180328,0.12568306010928962,0.15846994535519127,0.08196721311475409,0.3333333333333333
70091.0,11,964,34,137,15,0,11,2,5,2,10,8,3,1,53,1,1,2,0,1161,0.830318690783807,0.029285099052540915,0.11800172265288544,0.012919896640826873,0.0,0.009474590869939707
78075.0,72,572,8,259,34,35,80,1,3,5,5,1,3,1,50,0,0,1,0,988,0.5789473684210527,0.008097165991902834,0.26214574898785425,0.03441295546558704,0.0354251012145749,0.08097165991902834
59184.0,6,341,142,113,259,151,66,3,6,6,12,5,1,0,61,1,1,1,1,1072,0.3180970149253731,0.13246268656716417,0.10541044776119403,0.2416044776119403,0.14085820895522388,0.061567164179104475
54809.0,0,63,6,57,13,13,22,4,2,1,5,4,2,1,45,2,1,3,0,174,0.3620689655172414,0.034482758620689655,0.3275862068965517,0.07471264367816093,0.07471264367816093,0.12643678160919541
58113.0,66,221,104,169,102,78,84,3,9,2,8,7,2,1,63,1,1,2,0,758,0.29155672823219,0.13720316622691292,0.22295514511873352,0.1345646437994723,0.10290237467018469,0.11081794195250659
51412.0,42,140,3,29,4,5,14,2,3,2,4,4,3,1,64,1,1,2,0,195,0.717948717948718,0.015384615384615385,0.14871794871794872,0.020512820512820513,0.02564102564102564,0.07179487179487179
15287.0,60,1,2,8,4,3,13,2,1,1,2,7,2,0,43,1,1,1,1,31,0.03225806451612903,0.06451612903225806,0.25806451612903225,0.12903225806451613,0.0967741935483871,0.41935483870967744
66636.0,64,291,10,689,84,10,0,1,3,4,9,1,3,1,65,0,0,1,0,1084,0.26845018450184505,0.00922509225092251,0.6356088560885609,0.07749077490774908,0.00922509225092251,0.0
50965.0,87,544,13,85,8,6,29,3,10,4,5,8,3,1,66,1,1,2,0,685,0.7941605839416058,0.01897810218978102,0.12408759124087591,0.01167883211678832,0.008759124087591242,0.042335766423357665
84618.0,96,684,100,801,21,66,0,1,6,9,10,2,3,1,57,0,0,1,0,1672,0.4090909090909091,0.05980861244019139,0.47906698564593303,0.012559808612440191,0.039473684210526314,0.0
18351.0,1,1,12,9,0,14,7,1,2,0,3,7,2,1,32,0,0,1,0,43,0.023255813953488372,0.27906976744186046,0.20930232558139536,0.0,0.32558139534883723,0.16279069767441862
40451.0,54,35,0,4,0,0,10,1,1,1,2,5,3,1,65,2,1,3,0,49,0.7142857142857143,0.0,0.08163265306122448,0.0,0.0,0.20408163265306123
36317.0,53,87,3,25,3,2,13,2,3,0,4,7,2,1,57,1,1,2,0,133,0.6541353383458647,0.022556390977443608,0.18796992481203006,0.022556390977443608,0.015037593984962405,0.09774436090225563
42213.0,96,309,3,24,4,3,20,2,5,1,7,7,2,1,65,1,1,2,0,363,0.8512396694214877,0.008264462809917356,0.06611570247933884,0.011019283746556474,0.008264462809917356,0.05509641873278237
65748.0,58,172,73,93,95,78,34,2,2,4,10,1,2,1,67,1,1,2,0,545,0.3155963302752294,0.13394495412844037,0.1706422018348624,0.1743119266055046,0.14311926605504588,0.062385321100917435
77044.0,12,625,38,242,50,34,76,2,7,11,11,4,2,1,50,1,1,2,0,1065,0.5868544600938967,0.03568075117370892,0.2272300469483568,0.046948356807511735,0.03192488262910798,0.07136150234741784
74918.0,78,972,59,913,25,19,59,1,5,9,6,3,2,1,53,0,0,1,0,2047,0.4748412310698583,0.02882266731802638,0.44601856375183196,0.012212994626282364,0.009281875915974597,0.02882266731802638
56721.0,64,157,6,39,6,13,75,5,4,1,5,6,2,1,50,2,1,3,0,296,0.5304054054054054,0.02027027027027027,0.13175675675675674,0.02027027027027027,0.04391891891891892,0.2533783783783784
42160.0,26,48,9,45,3,15,20,4,2,1,4,6,2,0,47,2,1,2,1,140,0.34285714285714286,0.06428571428571428,0.32142857142857145,0.02142857142857143,0.10714285714285714,0.14285714285714285
61559.0,8,279,83,88,32,14,34,1,4,2,10,3,2,0,57,1,1,1,1,530,0.5264150943396226,0.15660377358490565,0.1660377358490566,0.06037735849056604,0.026415094339622643,0.06415094339622641
33629.0,49,132,0,16,0,0,4,5,3,1,4,9,3,1,59,2,1,3,0,152,0.868421052631579,0.0,0.10526315789473684,0.0,0.0,0.02631578947368421
68682.0,56,919,0,505,99,30,45,1,4,9,10,2,3,1,31,0,0,1,0,1598,0.5750938673341677,0.0,0.3160200250312891,0.06195244055068836,0.01877346683354193,0.028160200250312892
34377.0,55,62,0,22,3,1,26,2,2,2,2,7,2,0,59,1,1,1,1,114,0.543859649122807,0.0,0.19298245614035087,0.02631578947368421,0.008771929824561403,0.22807017543859648
8940.0,25,1,45,3,4,6,42,3,3,1,3,8,1,0,36,1,1,1,1,101,0.009900990099009901,0.44554455445544555,0.0297029702970297,0.039603960396039604,0.0594059405940594,0.4158415841584158
26228.0,50,2,6,4,3,1,9,1,1,0,2,8,2,1,49,1,1,2,0,25,0.08,0.24,0.16,0.12,0.04,0.36
77297.0,84,408,61,109,48,122,41,1,5,7,9,4,1,0,65,0,0,0,0,789,0.5171102661596958,0.07731305449936629,0.13814955640050697,0.060836501901140684,0.15462610899873258,0.051964512040557666
40211.0,30,51,1,7,2,1,25,2,2,1,2,8,2,1,41,2,1,3,0,87,0.5862068965517241,0.011494252873563218,0.08045977011494253,0.022988505747126436,0.011494252873563218,0.28735632183908044
33438.0,81,62,1,16,3,2,6,4,2,1,4,5,3,0,64,2,1,2,1,90,0.6888888888888889,0.011111111111111112,0.17777777777777778,0.03333333333333333,0.022222222222222223,0.06666666666666667
75032.0,74,952,12,180,47,12,12,2,5,4,9,3,3,1,63,1,1,2,0,1215,0.7835390946502058,0.009876543209876543,0.14814814814814814,0.03868312757201646,0.009876543209876543,0.009876543209876543
61284.0,76,618,15,106,20,7,45,1,11,2,8,6,3,0,67,0,0,0,0,811,0.7620221948212084,0.018495684340320593,0.13070283600493218,0.02466091245376079,0.008631319358816275,0.055487053020961775
22518.0,36,11,7,12,2,2,27,2,2,1,2,5,2,1,36,1,1,2,0,61,0.18032786885245902,0.11475409836065574,0.19672131147540983,0.03278688524590164,0.03278688524590164,0.4426229508196721
54730.0,64,318,3,17,4,7,56,5,4,1,8,4,3,1,47,1,1,2,0,405,0.7851851851851852,0.007407407407407408,0.04197530864197531,0.009876543209876543,0.01728395061728395,0.1382716049382716
38452.0,62,56,0,14,0,0,2,3,3,0,3,7,3,1,67,2,1,3,0,72,0.7777777777777778,0.0,0.19444444444444445,0.0,0.0,0.027777777777777776
44421.0,53,110,5,59,7,1,7,5,5,0,4,8,2,0,51,2,1,2,1,189,0.582010582010582,0.026455026455026454,0.31216931216931215,0.037037037037037035,0.005291005291005291,0.037037037037037035
38197.0,86,23,0,11,2,1,3,1,1,0,3,5,3,1,36,1,1,2,0,40,0.575,0.0,0.275,0.05,0.025,0.075
41986.0,15,27,5,8,8,3,12,3,3,0,4,4,2,0,44,1,1,1,1,63,0.42857142857142855,0.07936507936507936,0.12698412698412698,0.12698412698412698,0.047619047619047616,0.19047619047619047
28427.0,67,18,3,19,3,3,6,2,2,0,3,8,2,1,39,1,1,2,0,52,0.34615384615384615,0.057692307692307696,0.36538461538461536,0.057692307692307696,0.057692307692307696,0.11538461538461539
37395.0,47,18,0,9,0,1,11,1,1,0,3,6,3,1,46,1,1,2,0,39,0.46153846153846156,0.0,0.23076923076923078,0.0,0.02564102564102564,0.28205128205128205
